Poligonal,Ponto,Longitude,Latitude,Distância em km (em relação ao anterior)
154,9,-81.3893203735,40.77784729,1.5195799993
154,10,-81.3900680542,40.7583007813,2.1743844777
154,11,-81.4193954468,40.7174491882,5.1710371919
154,12,-81.4551620483,40.6405258179,9.0696759386
154,13,-81.5077209473,40.5834960938,7.7393127017
154,14,-81.5125045776,40.5715408325,1.3893987393
154,15,-81.4812240601,40.521232605,6.1869798306
154,16,-81.4661407471,40.4785842896,4.9107728761
154,17,-81.4721984863,40.4570617676,2.4474447491
154,18,-81.5239257813,40.39868927,7.82943169
154,19,-81.5429534912,40.2973175049,11.3867777608
154,20,-81.526222229,40.2465667725,5.8190122345
154,21,-81.540763855,40.2052536011,4.7568113899
154,22,-81.5418167114,40.0745162964,14.537600499
154,23,-81.5497055054,40.0438575745,3.474576839
154,24,-81.5540847778,40.0255622864,2.0682263859
154,25,-81.5446472168,39.9968261719,3.2948505755
155,1,-78.2478179932,39.9843406677,280.8509039184
155,2,-78.2442779541,39.9902534485,0.7233460204
155,3,-78.1864013672,40.0264015198,6.3603960367
155,4,-78.1227416992,40.0258293152,5.4208456116
155,5,-78.0850524902,40.0436897278,3.7736146771
155,6,-78.0093154907,40.0358581543,6.5060806533
155,7,-77.9703369141,40.0464401245,3.5206541495
155,8,-77.8881912231,40.0730171204,7.590017916
155,9,-77.8678359985,40.0880393982,2.4061231942
155,10,-77.8257675171,40.0890617371,3.5805576827
155,11,-77.789100647,40.1128005981,4.0858068649
155,12,-77.7567520142,40.1186943054,2.8277765867
155,13,-77.723777771,40.1482315063,4.3180372943
155,14,-77.6943130493,40.154624939,2.6031923387
155,15,-77.6587982178,40.1437950134,3.249887684
155,16,-77.5871505737,40.1670570374,6.6156730879
155,17,-77.4541702271,40.1897468567,11.5759389608
155,18,-77.3711090088,40.2010116577,7.1652250881
155,19,-77.2675933838,40.2044639587,8.7996289181
155,20,-77.1826705933,40.2201271057,7.4185485432
155,21,-77.1495361328,40.2236671448,2.8406145922
155,22,-77.1314849854,40.2208938599,1.5633010862
156,1,-79.6141281128,40.2141494751,210.7914425579
156,2,-79.5151748657,40.1649742126,10.0274858916
156,3,-79.4180221558,40.1324768066,9.0134911539
156,4,-79.3853302002,40.1016769409,4.4110294862
156,5,-79.300491333,40.1233253479,7.6056638608
156,6,-79.0768966675,40.0202102661,22.2136785333
156,7,-79.0537185669,40.0037193298,2.6942617291
156,8,-79.0312728882,39.9926605225,2.2732764579
156,9,-78.8120651245,39.9547805786,19.1483580354
156,10,-78.7979736328,39.9717025757,2.2322368823
156,11,-78.76978302,39.9724464417,2.4036889364
156,12,-78.7208175659,39.9869880676,4.4745055185
156,13,-78.6899490356,40.007686615,3.4944910008
156,14,-78.5982131958,40.0157737732,7.8643212676
156,15,-78.5685195923,40.0382499695,3.5550718728
156,16,-78.5434417725,40.0484352112,2.4165973282
156,17,-78.5182647705,40.0522689819,2.1849902201
156,18,-78.4751052856,40.0149726868,5.5408536921
156,19,-78.4387969971,39.9934883118,3.9078141413
156,20,-78.3878707886,40.0011100769,4.4200891501
156,21,-78.294593811,39.9808769226,8.2587558546
156,22,-78.2478179932,39.9843406677,4.0039580647
157,1,-74.8913116455,40.1341285706,286.1278951737
157,2,-74.8976593018,40.1084060669,2.9106913968
157,3,-74.9269256592,40.0972175598,2.7827516038
157,4,-75.0290756226,40.0471076965,10.3245759513
157,5,-75.0563812256,40.0217819214,3.6516777182
157,6,-75.0698928833,40.0129737854,1.511033101
157,7,-75.0928878784,39.9898376465,3.2333889917
157,8,-75.145362854,39.9645195007,5.2837844522
157,9,-75.1584854126,39.9484443665,2.1085758257
157,10,-75.1578216553,39.9135055542,3.885430883
158,1,-75.4189224243,40.0927009583,29.8601639209
158,2,-75.3838882446,40.0703010559,3.8843492795
158,3,-75.3085403442,40.0182418823,8.6399358988
158,4,-75.2345581055,39.966178894,8.5578154212
158,5,-75.1578216553,39.9135055542,8.7809295673
159,1,-75.1011962891,39.8670845032,7.069907103
159,2,-75.050163269,39.8697280884,4.3652801861
159,3,-75.0228271484,39.8800811768,2.6013547684
159,4,-74.9646759033,39.9310722351,7.5333715552
159,5,-74.8318634033,40.0340042114,16.0950034122
159,6,-74.7632217407,40.0851478577,8.1527739979
160,1,-75.1578216553,39.9135055542,38.6530529824
160,2,-75.1410522461,39.9130058289,1.4313145773
160,3,-75.1170806885,39.9122886658,2.046067813
160,4,-75.1000061035,39.9028892517,1.7926038736
160,5,-75.1011962891,39.8670845032,3.9826013001
161,1,-75.0910644531,39.8473892212,2.3545924505
161,2,-75.0801467896,39.8512649536,1.026833025
161,3,-75.0698776245,39.8537902832,0.9204928555
161,4,-75.0572052002,39.8562583923,1.1159995557
161,5,-75.0403137207,39.8595581055,1.4877636345
161,6,-75.0233917236,39.8637657166,1.518224107
161,7,-75.0057830811,39.870223999,1.6655914626
161,8,-74.9916992188,39.8785591125,1.517726393
161,9,-74.9756851196,39.8909301758,1.9388865866
161,10,-74.9632644653,39.9029312134,1.7039657597
161,11,-74.9453430176,39.9179840088,2.2667297348
161,12,-74.9237442017,39.9347763062,2.6227158041
161,13,-74.9020462036,39.9538383484,2.8132330868
161,14,-74.8823242188,39.9679527283,2.2996827835
161,15,-74.8601455688,39.9833602905,2.5508347502
161,16,-74.8298721313,40.0067520142,3.662794846
161,17,-74.7874908447,40.0317001343,4.5520069606
161,18,-74.7553482056,40.0550460815,3.7716882656
161,19,-74.7342224121,40.0731773376,2.7012578543
161,20,-74.7303237915,40.0807991028,0.9101049479
162,1,-75.1011962891,39.8670845032,39.5408080236
162,2,-75.0977706909,39.862033844,0.633154136
162,3,-75.0944900513,39.8524513245,1.1017101536
162,4,-75.0910644531,39.8473892212,0.6343118898
163,1,-104.9926376343,39.8132629395,2541.2804060601
163,2,-104.9371643066,39.8184242249,4.7725838295
163,3,-104.92137146,39.8265686035,1.624563511
163,4,-104.8979263306,39.8630485535,4.5233437853
163,5,-104.8752365112,39.8777198792,2.5319934622
163,6,-104.8132095337,39.9111251831,6.4652068959
163,7,-104.6330108643,40.070892334,23.4791476561
163,8,-104.572227478,40.1114234924,6.859092201
163,9,-104.4776535034,40.1227722168,8.140408937
163,10,-104.4289093018,40.1665611267,6.3933216324
163,11,-104.3237686157,40.1716842651,8.9518332204
163,12,-104.1775283813,40.2211418152,13.5838803422
163,13,-104.0472564697,40.2337913513,11.1486260623
163,14,-103.8935775757,40.2322654724,13.0467272114
163,15,-103.8615188599,40.2464790344,3.1468532488
163,16,-103.8024749756,40.2466583252,5.0112050858
163,17,-103.7398300171,40.247341156,5.3173036163
163,18,-103.6740722656,40.2643623352,5.8924555538
163,19,-103.6156921387,40.267162323,4.9632008731
163,20,-103.5699081421,40.2679214478,3.8854866149
163,21,-103.5476531982,40.2691917419,1.8934811002
163,22,-103.3500289917,40.3879165649,21.3289673765
163,23,-103.2468032837,40.4868850708,14.0508669193
163,24,-103.2067642212,40.5314369202,5.9999625599
163,25,-103.1614685059,40.612323761,9.7740700688
163,26,-103.0540466309,40.7121238708,14.3265011126
163,27,-102.9478912354,40.7696418762,10.9950393526
163,28,-102.4163665771,40.9165687561,47.6027600572
163,29,-102.2942047119,40.9223747253,10.2846058937
163,30,-102.2386016846,40.9558296204,5.9709420657
163,31,-102.1697540283,40.998752594,7.4956280829
163,32,-102.1424102783,41.0157814026,2.9748648714
164,1,-104.9926376343,39.8132629395,275.8526272491
164,2,-104.9938278198,39.8254814148,1.3624296313
164,3,-104.9929580688,39.8445587158,2.1225986444
164,4,-104.977973938,40.0799827576,26.2090901743
164,5,-104.9760742188,40.202091217,13.5788014373
164,6,-104.9744644165,40.3300933838,14.2338469008
164,7,-104.9870834351,40.4032592773,8.205619708
164,8,-104.9808807373,40.4742355347,7.9096381273
164,9,-104.9941101074,40.5836868286,12.2216810187
164,10,-104.9905014038,40.7076950073,13.7924412185
164,11,-104.9815673828,40.7615013123,6.03015619
164,12,-104.9024353027,40.9655761719,23.6476830378
164,13,-104.9033432007,40.9947166443,3.2411688693
164,14,-104.9021148682,41.0394592285,4.9762155903
164,15,-104.8584899902,41.1087226868,8.5258204753
165,1,-104.9926376343,39.8132629395,144.4948872561
165,2,-104.9919433594,39.774269104,4.3363223886
166,1,-75.1578216553,39.9135055542,2535.1381410706
166,2,-75.1672058105,39.9014358521,1.5626540905
166,3,-75.2088012695,39.8949432373,3.6210869319
166,4,-75.2386169434,39.8809738159,2.9806208076
166,5,-75.2932891846,39.8769569397,4.6865727635
166,6,-75.3271865845,39.8657646179,3.1491696846
166,7,-75.3513336182,39.8598365784,2.163823056
166,8,-75.3877410889,39.8445739746,3.5410832861
166,9,-75.4423217773,39.8218955994,5.2990215763
166,10,-75.4536895752,39.8171653748,1.1041889627
166,11,-75.5041351318,39.7961387634,4.9025403192
166,12,-75.5453109741,39.7568855286,5.6065353764
166,13,-75.5407714844,39.725982666,3.4580926532
166,14,-75.5746536255,39.688873291,5.0425974971
167,1,-75.4974136353,39.6717910767,6.8775217399
167,2,-75.4485321045,39.7090873718,5.8900514371
167,3,-75.3939590454,39.7349357605,5.4814107374
167,4,-75.3328704834,39.7769775391,7.0088711208
167,5,-75.2927703857,39.7962303162,4.0401985684
167,6,-75.2137908936,39.8134078979,7.0118524565
167,7,-75.1521224976,39.8490066528,6.5877578305
167,8,-75.1011962891,39.8670845032,4.7891972399
168,1,-77.1314849854,40.2208938599,177.2457819876
168,2,-77.1599273682,40.1901435852,4.1863708162
168,3,-77.1936569214,40.1852378845,2.9166436015
168,4,-77.2291717529,40.1807975769,3.0571720569
168,5,-77.4410095215,40.0840950012,20.9752151824
168,6,-77.4951019287,40.0297050476,7.6007609236
168,7,-77.5617218018,39.9866218567,7.4259441479
168,8,-77.589881897,39.9512405396,4.6083652814
168,9,-77.6343307495,39.9257354736,4.7332813596
168,10,-77.6880874634,39.8445167542,10.1291060617
168,11,-77.7130813599,39.7878074646,6.6573194871
168,12,-77.7309265137,39.7551307678,3.9405861828
168,13,-77.7388458252,39.7223777771,3.7043814126
168,14,-77.7433166504,39.7038803101,2.0920738406
168,15,-77.7384338379,39.6739730835,3.3516750416
168,16,-77.7682037354,39.643989563,4.1964434502
168,17,-77.7949447632,39.6090278625,4.5120118294
169,1,-78.2478179932,39.9843406677,56.9084049691
169,2,-78.2452316284,39.966217041,2.0272702078
169,3,-78.2216796875,39.9513931274,2.5974165449
169,4,-78.2197418213,39.9378051758,1.5199159682
169,5,-78.2663040161,39.8604545593,9.4738676912
169,6,-78.2735290527,39.8087234497,5.7852241511
169,7,-78.2596206665,39.7952079773,1.9157926501
169,8,-78.2176742554,39.7909202576,3.615385626
169,9,-78.2072296143,39.7633247375,3.1956642103
169,10,-78.1909408569,39.7498130798,2.0484401775
169,11,-78.1861038208,39.7249069214,2.8001526192
169,12,-78.1827697754,39.707698822,1.934586874
169,13,-78.0713882446,39.6860427856,9.8290323643
169,14,-78.0136642456,39.6373329163,7.3315658043
169,15,-77.993270874,39.6251754761,2.2085290226
169,16,-77.9574279785,39.6230430603,3.0789919934
169,17,-77.9276733398,39.639919281,3.1645578643
169,18,-77.8984222412,39.6436462402,2.5386920618
169,19,-77.8296966553,39.636592865,5.936834692
169,20,-77.7949447632,39.6090278625,4.2724813064
170,1,-77.7949447632,39.6090278625,0
170,2,-77.7716064453,39.5959320068,2.473550993
170,3,-77.6838684082,39.6001701355,7.5321143369
170,4,-77.6647644043,39.5988388062,1.6434694423
170,5,-77.6306991577,39.5775718689,3.7567765492
170,6,-77.5990219116,39.5436019897,4.6521068774
170,7,-77.5924301147,39.5232086182,2.3370415274
170,8,-77.5655670166,39.4892311096,4.425576991
170,9,-77.5172805786,39.4566078186,5.5079034016
170,10,-77.494644165,39.4167175293,4.8428940943
170,11,-77.4529724121,39.3981246948,4.1342801207
170,12,-77.4339294434,39.3931312561,1.727988325
171,1,-76.5016784668,39.3533439636,80.2551817669
171,2,-76.5479736328,39.3165359497,5.7100336506
171,3,-76.5494232178,39.2970542908,2.1698489979
172,1,-76.6053771973,39.2911186218,4.860109163
172,2,-76.5494232178,39.2970542908,4.860109163
173,1,-76.8727111816,40.2035484314,104.5177772045
173,2,-76.8158950806,40.1615524292,6.7158775155
173,3,-76.7655410767,40.0819396973,9.8335465085
173,4,-76.7257537842,39.9869003296,11.097511846
173,5,-76.684463501,39.9757575989,3.7298838895
173,6,-76.6921691895,39.9309196472,5.0288312747
173,7,-76.7013320923,39.916015625,1.8322188853
173,8,-76.6983032227,39.8647651672,5.7046468067
173,9,-76.6871871948,39.8411178589,2.7954389719
173,10,-76.6727142334,39.7975006104,5.0050497672
173,11,-76.669883728,39.7317428589,7.3159297005
173,12,-76.6645507813,39.7206344604,1.3167081181
173,13,-76.6465377808,39.6830787659,4.4512665409
173,14,-76.6534194946,39.656829834,2.9775867232
173,15,-76.6775588989,39.6352310181,3.1685655238
173,16,-76.6799163818,39.5858306885,5.4967771335
173,17,-76.6684799194,39.5422401428,4.9451956657
173,18,-76.6652374268,39.4615249634,8.9794290979
173,19,-76.6434402466,39.4405250549,2.992531221
173,20,-76.6442565918,39.4214897156,2.1177940689
173,21,-76.672416687,39.4067230225,2.923754695
173,22,-76.6618728638,39.3404693604,7.4226097621
173,23,-76.6112213135,39.2993240356,6.317992286
173,24,-76.6053771973,39.2911186218,1.0418188451
174,1,-76.6406326294,39.2755050659,3.4959256345
174,2,-76.6351089478,39.2904243469,1.7257249681
174,3,-76.6053771973,39.2911186218,2.5598326612
175,1,-76.6406326294,39.2755050659,3.4959256345
175,2,-76.6505737305,39.2896270752,1.7882694242
175,3,-76.6759262085,39.307926178,2.9831893715
175,4,-76.7175979614,39.3032073975,3.6236384756
175,5,-76.751449585,39.3070449829,2.9437137051
175,6,-76.7847518921,39.3058776855,2.8682409903
175,7,-76.8401641846,39.2934913635,4.9630247942
175,8,-76.9055557251,39.2933654785,5.6272982518
175,9,-77.0438156128,39.3324813843,12.6649560589
175,10,-77.194770813,39.3601379395,13.3399693052
175,11,-77.2976303101,39.3870887756,9.3355216771
175,12,-77.3642730713,39.3957939148,5.8081457202
175,13,-77.4339294434,39.3931312561,5.9929508183
176,1,-76.5494232178,39.2970542908,76.806434662
176,2,-76.5537796021,39.2816772461,1.7504694263
176,3,-76.5578384399,39.2637290955,2.0260954637
176,4,-76.5804138184,39.2442474365,2.9105212469
176,5,-76.6095657349,39.2403793335,2.5470821183
176,6,-76.642326355,39.2329101563,2.9412045759
176,7,-76.6578216553,39.2284812927,1.4226034727
176,8,-76.6673431396,39.2267303467,0.8429358733
177,1,-76.6406326294,39.2755050659,5.89102794
177,2,-76.675743103,39.2716636658,3.0523294759
177,3,-76.6877212524,39.2635803223,1.3679122516
177,4,-76.7045440674,39.2469177246,2.3517965465
177,5,-76.7088241577,39.2356147766,1.3097661902
177,6,-76.7268218994,39.2189559937,2.4154899486
178,1,-94.567276001,39.1603050232,1535.0572540721
178,2,-94.5223922729,39.1665802002,3.9320449948
178,3,-94.5015106201,39.1974639893,3.8771862603
178,4,-94.4524841309,39.2543449402,7.6051404146
178,5,-94.4298248291,39.2797584534,3.4337472219
178,6,-94.3085250854,39.4806213379,24.6483363183
178,7,-94.2441635132,39.6432495117,18.9063854526
178,8,-94.2227630615,39.7457351685,11.5420470496
178,9,-94.1759796143,39.8459854126,11.8422136011
178,10,-94.120262146,39.9401931763,11.503469699
178,11,-94.1017837524,39.9803695679,4.7368871453
178,12,-94.0960617065,40.0790939331,10.9884541481
178,13,-94.0461883545,40.1553382874,9.4795389148
178,14,-94.0332870483,40.2080001831,5.9574215433
178,15,-94.0280838013,40.2590293884,5.6913541347
178,16,-94.0219268799,40.3146438599,6.2060592306
178,17,-93.9468231201,40.5719947815,29.3134096091
178,18,-93.9435195923,40.5754890442,0.4783482656
178,19,-93.8916625977,40.6302223206,7.4971058082
178,20,-93.8635559082,40.6666145325,4.6902048417
178,21,-93.8640060425,40.7328834534,7.3688655036
178,22,-93.817024231,40.8398666382,12.5363534363
178,23,-93.8053588867,41.0173416138,19.7586357808
178,24,-93.7821121216,41.0667304993,5.8275909981
178,25,-93.7920455933,41.1409111023,8.2903913102
178,26,-93.7915802002,41.3530197144,23.5854336529
178,27,-93.7854385376,41.5440444946,21.2471534412
178,28,-93.7840270996,41.5813522339,4.15009307
179,1,-94.567276001,39.1603050232,277.2611316653
179,2,-94.5979003906,39.1817474365,3.5572975851
179,3,-94.6229324341,39.1911582947,2.397814891
179,4,-94.6896286011,39.2923469543,12.6329336064
179,5,-94.6923141479,39.3049468994,1.4199798186
179,6,-94.7602767944,39.3388633728,6.9570517829
179,7,-94.7854995728,39.3764915466,4.7126443863
179,8,-94.7878646851,39.6999969482,35.9727311483
179,9,-94.788269043,39.7136001587,1.5130034513
179,10,-94.7876739502,39.7463150024,3.6380805972
179,11,-94.8039932251,39.8051071167,6.6844900881
179,12,-94.8162078857,39.8486328125,4.9509631494
179,13,-94.8546447754,39.873336792,4.2788897186
179,14,-94.9742202759,39.9617271423,14.1631509887
179,15,-95.0254058838,39.9708404541,4.4783126737
179,16,-95.1551132202,40.0454597473,13.8161208413
179,17,-95.2178192139,40.0771446228,6.3946306062
179,18,-95.2597198486,40.1265640259,6.5496247698
179,19,-95.2776412964,40.1494827271,2.969091402
179,20,-95.3635253906,40.1949119568,8.8750209051
179,21,-95.3819122314,40.2131385803,2.5584852882
179,22,-95.4910964966,40.2905311584,12.6457602299
179,23,-95.5723342896,40.4094924927,14.912081754
179,24,-95.6544952393,40.5684890747,18.9959198141
179,25,-95.6817321777,40.588104248,3.1699417946
179,26,-95.7540283203,40.6400756836,8.4045515135
179,27,-95.8053436279,40.6907958984,7.1091948673
179,28,-95.8308029175,40.7379264832,5.6629574907
179,29,-95.8179321289,40.953994751,24.0500753483
179,30,-95.8301620483,41.0032615662,5.5735927585
179,31,-95.8512191772,41.077796936,8.4740214354
179,32,-95.8312454224,41.2063522339,14.3922155726
179,33,-95.903465271,41.233341217,6.7448431086
180,1,-94.567276001,39.1603050232,256.9246650511
180,2,-94.5668411255,39.1285514832,3.5310317187
180,3,-94.5651321411,39.1041107178,2.7216855359
180,4,-94.5576171875,39.0898895264,1.7091381932
181,1,-94.5576171875,39.0898895264,0
181,2,-94.5913238525,39.0880584717,2.9162009394
182,1,-77.4339294434,39.3931312561,1475.7607689172
182,2,-77.4131164551,39.373626709,2.8112974115
182,3,-77.3394775391,39.3042030334,9.9848441937
182,4,-77.3235244751,39.2624778748,4.8385299462
182,5,-77.277305603,39.2229690552,5.9281058134
182,6,-77.2560272217,39.1925621033,3.8461685774
182,7,-77.2175979614,39.1507797241,5.7061126469
182,8,-77.1740188599,39.0786056519,8.8624321333
182,9,-77.1416778564,39.0277519226,6.3066776325
183,1,-78.2988204956,39.0121002197,99.9804281793
183,2,-78.2681045532,39.0199966431,2.7951951372
183,3,-78.2070236206,39.0724868774,7.8670432971
183,4,-78.1679229736,39.1379737854,8.0254328466
183,5,-78.1538162231,39.1525535583,2.0268717461
183,6,-78.12915802,39.182598114,3.9597826538
183,7,-78.1371154785,39.2106590271,3.194692951
183,8,-78.1396636963,39.2301368713,2.1769334221
183,9,-78.098991394,39.2675094604,5.4346484825
183,10,-78.0857391357,39.29895401,3.6778094205
183,11,-78.0610656738,39.3574371338,6.8405549243
183,12,-78.0156478882,39.4138412476,7.3872685776
183,13,-77.9691390991,39.4951667786,9.8853647998
183,14,-77.9010314941,39.5756378174,10.6855046154
183,15,-77.8724136353,39.5802612305,2.505977929
183,16,-77.8414459229,39.5892906189,2.8373864772
183,17,-77.8080368042,39.5990219116,3.0603241756
183,18,-77.7949447632,39.6090278625,1.5798553789
184,1,-77.1416778564,39.0277519226,85.648569453
184,2,-77.117477417,39.0118141174,2.7407448587
185,1,-77.117477417,39.0118141174,0
185,2,-77.1483078003,39.0037460327,2.8109130278
